x	=	2.79993		W_x	=	2.78972
x	=	2.82041		W_x	=	2.81023
x	=	2.84088		W_x	=	2.83074
x	=	2.86136		W_x	=	2.85125
x	=	2.88182		W_x	=	2.87174
x	=	2.90229		W_x	=	2.89224
x	=	2.92277		W_x	=	2.91275
x	=	2.96372		W_x	=	2.95376
x	=	2.98419		W_x	=	2.96885
x	=	3.00467		W_x	=	2.98204
x	=	3.02514		W_x	=	3.00254
x	=	3.04562		W_x	=	3.02305
x	=	3.06609		W_x	=	3.04355
x	=	3.08657		W_x	=	3.06406
x	=	3.12752		W_x	=	3.10507
x	=	3.14799		W_x	=	3.12558
x	=	3.16846		W_x	=	3.14609
x	=	3.18893		W_x	=	3.16409
x	=	3.20939		W_x	=	3.17175
x	=	3.22985		W_x	=	3.19019
x	=	3.2503		W_x	=	3.2107
x	=	3.29123		W_x	=	3.25172
x	=	3.31169		W_x	=	3.27223
x	=	3.33215		W_x	=	3.29274
x	=	3.35261		W_x	=	3.31325
x	=	3.37306		W_x	=	3.33376
x	=	3.39352		W_x	=	3.35427
x	=	3.41398		W_x	=	3.37757
x	=	3.4549		W_x	=	3.42037
x	=	3.47536		W_x	=	3.44088
x	=	3.49582		W_x	=	3.46139
x	=	3.51628		W_x	=	3.4819
x	=	3.53676		W_x	=	3.50244
x	=	3.55724		W_x	=	3.52297
x	=	3.61856		W_x	=	3.58449
x	=	3.63901		W_x	=	3.60577
x	=	3.65944		W_x	=	3.62813
x	=	3.67989		W_x	=	3.64865
x	=	3.70033		W_x	=	3.66916
x	=	3.72078		W_x	=	3.68967
x	=	3.76166		W_x	=	3.73069
x	=	3.78213		W_x	=	3.75123
x	=	3.80258		W_x	=	3.77174
x	=	3.82304		W_x	=	3.7919
x	=	3.84349		W_x	=	3.81126
x	=	3.86395		W_x	=	3.83177
x	=	3.88441		W_x	=	3.85228
x	=	3.92533		W_x	=	3.89329
x	=	3.9458		W_x	=	3.9138
x	=	3.96627		W_x	=	3.93431
x	=	3.98674		W_x	=	3.95482
x	=	4.00721		W_x	=	3.97533
x	=	4.02768		W_x	=	3.99584
x	=	4.04814		W_x	=	4.0131
x	=	4.06862		W_x	=	4.03194
x	=	4.08911		W_x	=	4.05247
x	=	4.13004		W_x	=	4.09348
x	=	4.15051		W_x	=	4.11399
x	=	4.17098		W_x	=	4.13451
x	=	4.19145		W_x	=	4.15502
x	=	4.21193		W_x	=	4.17554
x	=	4.2324		W_x	=	4.19605
x	=	4.25288		W_x	=	4.21852
x	=	4.27335		W_x	=	4.24199
x	=	4.29382		W_x	=	4.26251
x	=	4.31429		W_x	=	4.28301
x	=	4.33476		W_x	=	4.30352
x	=	4.37569		W_x	=	4.34454
x	=	4.39618		W_x	=	4.36507
x	=	4.41665		W_x	=	4.38557
x	=	4.43713		W_x	=	4.4061
x	=	4.45759		W_x	=	4.42735
x	=	4.47807		W_x	=	4.45281
x	=	4.49854		W_x	=	4.4744
x	=	4.53949		W_x	=	4.51542
x	=	4.55995		W_x	=	4.53593
x	=	4.58043		W_x	=	4.55645
x	=	4.60089		W_x	=	4.57695
x	=	4.62136		W_x	=	4.59746
x	=	4.64184		W_x	=	4.61798
x	=	4.66231		W_x	=	4.63849
x	=	4.70325		W_x	=	4.68007
x	=	4.72372		W_x	=	4.70103
x	=	4.74419		W_x	=	4.72154
x	=	4.76465		W_x	=	4.74205
x	=	4.78512		W_x	=	4.76256
x	=	4.80558		W_x	=	4.78307
x	=	4.82605		W_x	=	4.80359
x	=	4.84653		W_x	=	4.82411
x	=	4.867		W_x	=	4.84462
x	=	4.88746		W_x	=	4.86624
x	=	4.90794		W_x	=	4.8899
x	=	4.92841		W_x	=	4.91047
x	=	4.94888		W_x	=	4.93099
x	=	4.98981		W_x	=	4.97202
x	=	5.01027		W_x	=	4.99253
x	=	5.03074		W_x	=	5.01304
x	=	5.05121		W_x	=	5.03355
x	=	5.07168		W_x	=	5.05406
x	=	5.09216		W_x	=	5.07458
x	=	5.11264		W_x	=	5.0951
x	=	5.15357		W_x	=	5.14177
x	=	5.17405		W_x	=	5.16992
x	=	5.19452		W_x	=	5.19043
x	=	5.21498		W_x	=	5.21094
x	=	5.23544		W_x	=	5.23144
x	=	5.25591		W_x	=	5.25195
x	=	5.27639		W_x	=	5.27247
x	=	5.31733		W_x	=	5.31349
x	=	5.3378		W_x	=	5.334
x	=	5.35828		W_x	=	5.35515
x	=	5.37876		W_x	=	5.38009
x	=	5.39924		W_x	=	5.40161
x	=	5.41973		W_x	=	5.42213
x	=	5.44021		W_x	=	5.44266
x	=	5.45864		W_x	=	5.46112
x	=	5.47707		W_x	=	5.47958
x	=	5.51802		W_x	=	5.5206
x	=	5.53849		W_x	=	5.54111
x	=	5.55896		W_x	=	5.56162
x	=	5.57944		W_x	=	5.58779
x	=	5.59992		W_x	=	5.61201
x	=	5.6204		W_x	=	5.63252
x	=	5.64089		W_x	=	5.65303
x	=	5.66137		W_x	=	5.67355
x	=	5.68186		W_x	=	5.69406
x	=	5.70234		W_x	=	5.71457
x	=	5.72284		W_x	=	5.73509
x	=	5.76382		W_x	=	5.77611
x	=	5.78431		W_x	=	5.80137
x	=	5.80481		W_x	=	5.83388
x	=	5.8253		W_x	=	5.85439
x	=	5.8458		W_x	=	5.8749
x	=	5.86629		W_x	=	5.89542
x	=	5.88678		W_x	=	5.91593
x	=	5.92777		W_x	=	5.95695
x	=	5.94828		W_x	=	5.97746
x	=	5.96878		W_x	=	5.99797
x	=	5.98928		W_x	=	6.0185
x	=	6.00979		W_x	=	6.03972
x	=	6.0303		W_x	=	6.06047
x	=	6.05081		W_x	=	6.08098
x	=	6.09183		W_x	=	6.12198
x	=	6.11236		W_x	=	6.14249
x	=	6.13288		W_x	=	6.163
x	=	6.15335		W_x	=	6.18345
x	=	6.17388		W_x	=	6.20396
x	=	6.2149		W_x	=	6.24722
x	=	6.23541		W_x	=	6.27074
x	=	6.25592		W_x	=	6.29123
x	=	6.27642		W_x	=	6.3117
x	=	6.29693		W_x	=	6.33218
x	=	6.31745		W_x	=	6.35267
x	=	6.33796		W_x	=	6.37314
x	=	6.37898		W_x	=	6.41409
x	=	6.39949		W_x	=	6.43455
x	=	6.42		W_x	=	6.45561
x	=	6.44051		W_x	=	6.47962
x	=	6.46101		W_x	=	6.50077
x	=	6.48152		W_x	=	6.52123
x	=	6.50203		W_x	=	6.54169
x	=	6.54305		W_x	=	6.5826
x	=	6.56354		W_x	=	6.60304
x	=	6.58406		W_x	=	6.6235
x	=	6.60456		W_x	=	6.64395
x	=	6.62527		W_x	=	6.66461
x	=	6.64557		W_x	=	6.68098
x	=	6.66587		W_x	=	6.69879
x	=	6.70687		W_x	=	6.73969
x	=	6.72738		W_x	=	6.76015
x	=	6.74788		W_x	=	6.7806
x	=	6.76839		W_x	=	6.80105
x	=	6.78888		W_x	=	6.8215
x	=	6.80939		W_x	=	6.84194
x	=	6.82989		W_x	=	6.86238
x	=	6.87087		W_x	=	6.90187
x	=	6.89136		W_x	=	6.91926
x	=	6.91184		W_x	=	6.93967
x	=	6.93233		W_x	=	6.96008
x	=	6.9528		W_x	=	6.98049
x	=	6.97328		W_x	=	7.00089
x	=	6.99377		W_x	=	7.02129
x	=	7.01425		W_x	=	7.04169
x	=	7.03473		W_x	=	7.06209
x	=	7.05519		W_x	=	7.08247
x	=	7.07567		W_x	=	7.10145
x	=	7.09614		W_x	=	7.1214
x	=	7.11661		W_x	=	7.14178
x	=	7.15755		W_x	=	7.18254
x	=	7.178		W_x	=	7.2029
x	=	7.19846		W_x	=	7.22326
x	=	7.21891		W_x	=	7.24362
x	=	7.23936		W_x	=	7.26397
x	=	7.25981		W_x	=	7.28431
x	=	7.28026		W_x	=	7.30466
x	=	7.32116		W_x	=	7.34571
x	=	7.34161		W_x	=	7.36739
x	=	7.36206		W_x	=	7.38787
x	=	7.3825		W_x	=	7.4082
x	=	7.40295		W_x	=	7.42854
x	=	7.42339		W_x	=	7.44888
x	=	7.44383		W_x	=	7.46922
x	=	7.48472		W_x	=	7.50989
x	=	7.50516		W_x	=	7.53023
x	=	7.52561		W_x	=	7.55057
x	=	7.54605		W_x	=	7.57245
x	=	7.56649		W_x	=	7.59374
x	=	7.58697		W_x	=	7.61411
x	=	7.60739		W_x	=	7.63442
x	=	7.62783		W_x	=	7.65476
x	=	7.64828		W_x	=	7.67509
x	=	7.66873		W_x	=	7.69544
x	=	7.68919		W_x	=	7.71579
x	=	7.70964		W_x	=	7.73616
x	=	7.7301		W_x	=	7.7566
x	=	7.77102		W_x	=	7.79746
x	=	7.7915		W_x	=	7.81784
x	=	7.81197		W_x	=	7.83822
x	=	7.83246		W_x	=	7.85862
x	=	7.85295		W_x	=	7.87902
x	=	7.87343		W_x	=	7.89943
x	=	7.89392		W_x	=	7.91984
x	=	7.9349		W_x	=	7.96066
x	=	7.95539		W_x	=	7.98107
x	=	7.97588		W_x	=	8.00148
x	=	7.99637		W_x	=	8.02175
x	=	8.01686		W_x	=	8.04204
x	=	8.03735		W_x	=	8.06246
x	=	8.05784		W_x	=	8.08287
x	=	8.09882		W_x	=	8.12369
x	=	8.11931		W_x	=	8.14411
x	=	8.1398		W_x	=	8.16452
x	=	8.16029		W_x	=	8.18493
x	=	8.18078		W_x	=	8.20534
x	=	8.20127		W_x	=	8.22644
x	=	8.22176		W_x	=	8.24918
x	=	8.26275		W_x	=	8.29002
x	=	8.28324		W_x	=	8.31045
x	=	8.30374		W_x	=	8.33087
x	=	8.32423		W_x	=	8.35129
x	=	8.34473		W_x	=	8.37173
x	=	8.36523		W_x	=	8.39214
x	=	8.38573		W_x	=	8.41257
x	=	8.40622		W_x	=	8.43298
x	=	8.42676		W_x	=	8.45645
x	=	8.4472		W_x	=	8.47813
x	=	8.46769		W_x	=	8.49854
x	=	8.48817		W_x	=	8.51894
x	=	8.50865		W_x	=	8.53935
x	=	8.54965		W_x	=	8.58022
x	=	8.57015		W_x	=	8.60065
x	=	8.59065		W_x	=	8.62108
x	=	8.61115		W_x	=	8.64152
x	=	8.63166		W_x	=	8.66167
x	=	8.65216		W_x	=	8.68158
x	=	8.67266		W_x	=	8.70202
x	=	8.71367		W_x	=	8.74291
x	=	8.73417		W_x	=	8.76335
x	=	8.75468		W_x	=	8.78379
x	=	8.77518		W_x	=	8.80423
x	=	8.79568		W_x	=	8.82468
x	=	8.81619		W_x	=	8.84513
x	=	8.8367		W_x	=	8.86498
x	=	8.87771		W_x	=	8.90153
x	=	8.89825		W_x	=	8.92107
x	=	8.91865		W_x	=	8.94141
x	=	8.93915		W_x	=	8.96185
x	=	8.95966		W_x	=	8.98231
x	=	8.98017		W_x	=	9.00277
x	=	9.00069		W_x	=	9.02324
x	=	9.02121		W_x	=	9.04371
x	=	9.04172		W_x	=	9.0642
x	=	9.08274		W_x	=	9.1112
x	=	9.10326		W_x	=	9.13169
x	=	9.12377		W_x	=	9.15217
x	=	9.1648		W_x	=	9.19314
x	=	9.18531		W_x	=	9.21363
x	=	9.20583		W_x	=	9.23412
x	=	9.22634		W_x	=	9.25461
x	=	9.24685		W_x	=	9.2751
x	=	9.26736		W_x	=	9.2964
x	=	9.28787		W_x	=	9.31925
x	=	9.32889		W_x	=	9.36031
x	=	9.3494		W_x	=	9.38081
x	=	9.3699		W_x	=	9.40131
x	=	9.39041		W_x	=	9.42181
x	=	9.41092		W_x	=	9.44231
x	=	9.43142		W_x	=	9.46281
x	=	9.45193		W_x	=	9.48332
x	=	9.49294		W_x	=	9.52432
x	=	9.51345		W_x	=	9.54438
x	=	9.53395		W_x	=	9.56468
x	=	9.55446		W_x	=	9.58518
x	=	9.57495		W_x	=	9.60568
x	=	9.59544		W_x	=	9.62617
x	=	9.63643		W_x	=	9.66718
x	=	9.65694		W_x	=	9.6877
x	=	9.67743		W_x	=	9.70821
x	=	9.69793		W_x	=	9.72872
x	=	9.71842		W_x	=	9.75079
x	=	9.7389		W_x	=	9.77402
x	=	9.75939		W_x	=	9.79453
x	=	9.80036		W_x	=	9.83556
x	=	9.82083		W_x	=	9.85607
x	=	9.8413		W_x	=	9.87658
x	=	9.86177		W_x	=	9.89709
x	=	9.88223		W_x	=	9.9176
x	=	9.90269		W_x	=	9.93811
x	=	9.92315		W_x	=	9.9588
x	=	9.96406		W_x	=	10.0016
x	=	9.9845		W_x	=	10.0225
x	=	10.0049		W_x	=	10.043
x	=	10.0254		W_x	=	10.0635
x	=	10.0458		W_x	=	10.084
x	=	10.0663		W_x	=	10.1045
x	=	10.0867		W_x	=	10.125
x	=	10.1276		W_x	=	10.166
x	=	10.148		W_x	=	10.1864
x	=	10.1684		W_x	=	10.2081
x	=	10.1888		W_x	=	10.2296
x	=	10.2092		W_x	=	10.25
x	=	10.2296		W_x	=	10.2705
x	=	10.2499		W_x	=	10.291
x	=	10.2907		W_x	=	10.3319
x	=	10.3111		W_x	=	10.3524
x	=	10.3314		W_x	=	10.3729
x	=	10.3518		W_x	=	10.3933
x	=	10.3722		W_x	=	10.415
x	=	10.3925		W_x	=	10.4395
x	=	10.4129		W_x	=	10.46
x	=	10.4333		W_x	=	10.4804
x	=	10.4537		W_x	=	10.5009
前进2						
x	=	10.4944		W_x	=	10.7844
x	=	10.7586		W_x	=	10.8048
x	=	10.7773		W_x	=	10.8236
x	=	10.796		W_x	=	10.8428
x	=	10.8142		W_x	=	10.8616
x	=	10.8324		W_x	=	10.8798
x	=	10.8506		W_x	=	10.8981
x	=	10.8869		W_x	=	10.9347
x	=	10.9046		W_x	=	10.9524
x	=	10.9223		W_x	=	10.9702
x	=	10.94		W_x	=	10.988
x	=	10.9577		W_x	=	11.0057
