section	Arc	ahead											
section	amcl_linear_Y_ahead												
W_X	10.7516	W_Y	-0.0528722	A	-176.97		All_adjust1		-0.00824081	OX	10.9791	O_Y	0.0100898
W_X	10.6773	W_Y	-0.0568046	A	-176.97		All_adjust1		-0.00930947	OX	10.9051	O_Y	0.00187603
W_X	10.6372	W_Y	-0.0591458	A	-176.962		All_adjust1		-0.00911915	OX	10.8671	O_Y	-0.00235156
W_X	10.5937	W_Y	-0.0619098	A	-176.946		All_adjust1		-0.00976256	OX	10.8274	O_Y	-0.00675928
W_X	10.5538	W_Y	-0.0640377	A	-176.946		All_adjust1		-0.00989522	OX	10.7877	O_Y	-0.0111691
W_X	10.5134	W_Y	-0.0661941	A	-177.109		All_adjust1		-0.0102764	OX	10.7475	O_Y	-0.0156381
W_X	10.4729	W_Y	-0.0682359	A	-177.109		All_adjust1		-0.0105529	OX	10.7072	O_Y	-0.019993
W_X	10.3888	W_Y	-0.0724843	A	-177.109		All_adjust1		-0.0117289	OX	10.6235	O_Y	-0.0290542
W_X	10.3471	W_Y	-0.0759209	A	-177.051		All_adjust1		-0.011873	OX	10.581	O_Y	-0.0336476
W_X	10.3045	W_Y	-0.0789954	A	-177.195		All_adjust1		-0.0123123	OX	10.5381	O_Y	-0.0382967
W_X	10.2602	W_Y	-0.0811643	A	-177.195		All_adjust1		-0.0124492	OX	10.494	O_Y	-0.042926
W_X	10.2155	W_Y	-0.0833572	A	-177.195		All_adjust1		-0.0128564	OX	10.4494	O_Y	-0.0476065
W_X	10.1701	W_Y	-0.0855793	A	-177.195		All_adjust1		-0.0131948	OX	10.4043	O_Y	-0.0523492
W_X	10.124	W_Y	-0.0892083	A	-177.174		All_adjust1		-0.0140744	OX	10.358	O_Y	-0.0572057
W_X	10.0786	W_Y	-0.0976033	A	-177.081		All_adjust1		-0.016365	OX	10.3112	O_Y	-0.0621227
W_X	10.0312	W_Y	-0.100778	A	-177.288		All_adjust1		-0.0152071	OX	10.2639	O_Y	-0.0670945
W_X	9.98311	W_Y	-0.103057	A	-177.288		All_adjust1		-0.0157514	OX	10.216	O_Y	-0.0719421
section	back	liner											
W_X	9.24085	W_Y	-0.124753	A	-177.694		All_adjust1		-0.0237377	OX	10.1186	O_Y	-0.0817976
W_X	9.19113	W_Y	-0.126755	A	-177.694		All_adjust1		-0.0177579	OX	9.42506	O_Y	-0.149222
W_X	9.14135	W_Y	-0.12837	A	-177.713		All_adjust1		-0.0194832	OX	9.37549	O_Y	-0.154041
W_X	9.09135	W_Y	-0.127006	A	-177.869		All_adjust1		-0.018594	OX	9.32594	O_Y	-0.158858
W_X	9.04154	W_Y	-0.128039	A	-178.136		All_adjust1		-0.019563	OX	9.2764	O_Y	-0.163675
W_X	8.94205	W_Y	-0.131277	A	-178.367		All_adjust1		-0.0203859	OX	9.17729	O_Y	-0.172908
W_X	8.89227	W_Y	-0.132696	A	-178.815		All_adjust1		-0.0199861	OX	9.12769	O_Y	-0.177328
W_X	8.84124	W_Y	-0.13145	A	-179.066		All_adjust1		-0.0193049	OX	9.07808	O_Y	-0.181358
W_X	8.79094	W_Y	-0.131296	A	-179.333		All_adjust1		-0.0197573	OX	9.02844	O_Y	-0.185209
W_X	8.74116	W_Y	-0.131876	A	-179.533		All_adjust1		-0.0199327	OX	8.97879	O_Y	-0.188846
W_X	8.69139	W_Y	-0.132282	A	-179.695		All_adjust1		-0.0198933	OX	8.92914	O_Y	-0.192308
W_X	8.64252	W_Y	-0.131289	A	-179.73		All_adjust1		-0.0194225	OX	8.87948	O_Y	-0.19563
W_X	8.54372	W_Y	-0.130693	A	-179.757		All_adjust1		-0.0195404	OX	8.78017	O_Y	-0.202272
W_X	8.49394	W_Y	-0.130904	A	179.856		All_adjust1		-0.0197338	OX	8.73049	O_Y	-0.205595
W_X	8.44416	W_Y	-0.130779	A	179.619		All_adjust1		-0.0195699	OX	8.6808	O_Y	-0.208582
W_X	8.39304	W_Y	-0.124539	A	179.196		All_adjust1		-0.0171935	OX	8.6311	O_Y	-0.211363
W_X	8.3413	W_Y	-0.115249	A	178.816		All_adjust1		-0.015557	OX	8.58139	O_Y	-0.213864
W_X	8.29153	W_Y	-0.114221	A	178.635		All_adjust1		-0.0176294	OX	8.53166	O_Y	-0.21616
W_X	8.24176	W_Y	-0.113035	A	178.454		All_adjust1		-0.0167529	OX	8.48192	O_Y	-0.218298
W_X	8.1924	W_Y	-0.108301	A	178.022		All_adjust1		-0.015204	OX	8.43217	O_Y	-0.22028
W_X	8.1436	W_Y	-0.098188	A	177.59		All_adjust1		-0.0126797	OX	8.3824	O_Y	-0.221948
W_X	8.09387	W_Y	-0.0960949	A	177.59		All_adjust1		-0.0147209	OX	8.33265	O_Y	-0.223388
W_X	8.04411	W_Y	-0.0940001	A	177.334		All_adjust1		-0.0137647	OX	8.28286	O_Y	-0.224829
W_X	7.9945	W_Y	-0.0913104	A	177.316		All_adjust1		-0.0132186	OX	8.2331	O_Y	-0.226047
W_X	7.94527	W_Y	-0.087362	A	177.242		All_adjust1		-0.0123719	OX	8.18333	O_Y	-0.227265
W_X	7.89565	W_Y	-0.0846205	A	177.226		All_adjust1		-0.012351	OX	8.13357	O_Y	-0.228484
W_X	7.79624	W_Y	-0.0798043	A	177.226		All_adjust1		-0.0110341	OX	8.03408	O_Y	-0.230919
W_X	7.74652	W_Y	-0.0773954	A	177.027		All_adjust1		-0.0114165	OX	7.98431	O_Y	-0.232138
W_X	7.69907	W_Y	-0.0679632	A	176.69		All_adjust1		-0.00812344	OX	7.93455	O_Y	-0.233183
W_X	7.65019	W_Y	-0.0625411	A	176.438		All_adjust1		-0.00883446	OX	7.88478	O_Y	-0.23406
W_X	7.60051	W_Y	-0.0594484	A	176.438		All_adjust1		-0.00860877	OX	7.835	O_Y	-0.234763
W_X	7.55083	W_Y	-0.0563559	A	176.282		All_adjust1		-0.0079586	OX	7.78523	O_Y	-0.235467
W_X	7.4998	W_Y	-0.0513549	A	176.193		All_adjust1		-0.00675039	OX	7.73545	O_Y	-0.236035
W_X	7.39953	W_Y	-0.0436158	A	176.239		All_adjust1		-0.00508509	OX	7.6359	O_Y	-0.236899
W_X	7.34985	W_Y	-0.0403504	A	176.239		All_adjust1		-0.00588796	OX	7.58612	O_Y	-0.237332
W_X	7.30018	W_Y	-0.0370852	A	176.239		All_adjust1		-0.00504037	OX	7.53634	O_Y	-0.237764
W_X	7.25036	W_Y	-0.0278886	A	175.954		All_adjust1		0.05	OX	7.48657	O_Y	-0.238196
W_X	7.2005	W_Y	-0.0176215	A	175.838		All_adjust1		0.05	OX	7.43679	O_Y	-0.238471
W_X	7.15085	W_Y	-0.014008	A	175.838		All_adjust1		0.05	OX	7.38701	O_Y	-0.238746
W_X	7.05157	W_Y	-0.00678311	A	175.838		All_adjust1		0.05	OX	7.28747	O_Y	-0.239296
W_X	7.00251	W_Y	-0.00113735	A	175.811		All_adjust1		0.05	OX	7.23767	O_Y	-0.239572
W_X	6.95413	W_Y	0.00684342	A	176.348		All_adjust1		0.00249024	OX	7.18789	O_Y	-0.239847
W_X	6.90445	W_Y	0.0100139	A	176.768		All_adjust1		0.00162455	OX	7.13812	O_Y	-0.240637
W_X	6.85478	W_Y	0.0128196	A	177.132		All_adjust1		0.00234265	OX	7.08838	O_Y	-0.241791
W_X	6.80477	W_Y	0.0172727	A	177.664		All_adjust1		0.0034352	OX	7.03862	O_Y	-0.243262
W_X	6.75394	W_Y	0.0264954	A	178.057		All_adjust1		0.00583152	OX	6.98888	O_Y	-0.245242
W_X	6.70407	W_Y	0.0288401	A	178.039		All_adjust1		0.00415092	OX	6.93914	O_Y	-0.247732
W_X	6.65432	W_Y	0.0305432	A	178.224		All_adjust1		0.00480265	OX	6.88943	O_Y	-0.250222
W_X	6.60465	W_Y	0.0325402	A	178.051		All_adjust1		0.00522407	OX	6.83972	O_Y	-0.252871
W_X	6.55561	W_Y	0.0384289	A	177.961		All_adjust1		0.00701785	OX	6.79	O_Y	-0.25538
W_X	6.50608	W_Y	0.0415737	A	177.931		All_adjust1		0.00651973	OX	6.74028	O_Y	-0.257889
W_X	6.45633	W_Y	0.0433708	A	177.931		All_adjust1		0.00668535	OX	6.69055	O_Y	-0.260397
W_X	6.35686	W_Y	0.0469634	A	177.931		All_adjust1		0.00776297	OX	6.59115	O_Y	-0.265413
W_X	6.30702	W_Y	0.0501319	A	177.916		All_adjust1		0.00799281	OX	6.54141	O_Y	-0.267923
W_X	6.25723	W_Y	0.0527148	A	177.908		All_adjust1		0.00827364	OX	6.4917	O_Y	-0.270431
W_X	6.20748	W_Y	0.054532	A	177.908		All_adjust1		0.00840931	OX	6.44198	O_Y	-0.27294
W_X	6.15774	W_Y	0.0563491	A	177.908		All_adjust1		0.0087431	OX	6.39227	O_Y	-0.275448
W_X	6.10794	W_Y	0.0587227	A	177.899		All_adjust1		0.00923269	OX	6.34255	O_Y	-0.277956
W_X	6.05815	W_Y	0.0610686	A	177.891		All_adjust1		0.00953344	OX	6.29284	O_Y	-0.280465
W_X	5.95868	W_Y	0.064732	A	177.891		All_adjust1		0.0104013	OX	6.19343	O_Y	-0.285481
W_X	5.90891	W_Y	0.0665649	A	177.891		All_adjust1		0.0101316	OX	6.14369	O_Y	-0.28799
W_X	5.85951	W_Y	0.0699763	A	177.884		All_adjust1		0.0111685	OX	6.09397	O_Y	-0.290499
W_X	5.81033	W_Y	0.0744244	A	177.874		All_adjust1		0.0119583	OX	6.04426	O_Y	-0.293007
W_X	5.76058	W_Y	0.0762712	A	177.874		All_adjust1		0.0115281	OX	5.99454	O_Y	-0.295516
W_X	5.71084	W_Y	0.0781179	A	177.874		All_adjust1		0.0120131	OX	5.94482	O_Y	-0.298024
W_X	5.66076	W_Y	0.0808871	A	177.848		All_adjust1		0.01265	OX	5.89511	O_Y	-0.300533
W_X	5.56019	W_Y	0.087745	A	177.764		All_adjust1		0.0145861	OX	5.79568	O_Y	-0.30555
W_X	5.51045	W_Y	0.0898272	A	178.043		All_adjust1		0.0134252	OX	5.74601	O_Y	-0.308056
W_X	5.4607	W_Y	0.091527	A	178.043		All_adjust1		0.0139704	OX	5.69631	O_Y	-0.31081
W_X	5.41117	W_Y	0.0936481	A	178.037		All_adjust1		0.0144203	OX	5.6466	O_Y	-0.313564
W_X	5.36292	W_Y	0.0981755	A	177.993		All_adjust1		0.0156432	OX	5.5969	O_Y	-0.316318
W_X	5.31349	W_Y	0.100524	A	178.138		All_adjust1		0.01528	OX	5.5472	O_Y	-0.319072
W_X	5.26374	W_Y	0.102142	A	178.291		All_adjust1		0.0155216	OX	5.49751	O_Y	-0.321959
W_X	5.16422	W_Y	0.105111	A	178.291		All_adjust1		0.0163498	OX	5.39813	O_Y	-0.327999
W_X	5.11647	W_Y	0.105804	A	178.591		All_adjust1		0.0157996	OX	5.34907	O_Y	-0.330981
W_X	5.06728	W_Y	0.106654	A	178.614		All_adjust1		0.0161465	OX	5.29933	O_Y	-0.334222
W_X	5.01757	W_Y	0.107857	A	178.614		All_adjust1		0.0163991	OX	5.24971	O_Y	-0.337455
W_X	4.96781	W_Y	0.10906	A	178.614		All_adjust1		0.0165517	OX	5.20004	O_Y	-0.340691
W_X	4.9153	W_Y	0.110809	A	178.598		All_adjust1		0.016945	OX	5.15036	O_Y	-0.343928
W_X	4.86335	W_Y	0.112476	A	178.586		All_adjust1		0.0171313	OX	5.10069	O_Y	-0.347165
W_X	4.81356	W_Y	0.113705	A	178.917		All_adjust1		0.0172175	OX	5.05098	O_Y	-0.350403
W_X	4.76379	W_Y	0.114646	A	179.163		All_adjust1		0.0173244	OX	5.00133	O_Y	-0.353927
W_X	4.71295	W_Y	0.112739	A	179.398		All_adjust1		0.0163779	OX	4.95169	O_Y	-0.357664
W_X	4.66167	W_Y	0.109475	A	179.714		All_adjust1		0.0157904	OX	4.90206	O_Y	-0.361534
W_X	4.61189	W_Y	0.109723	A	179.714		All_adjust1		0.0167792	OX	4.85245	O_Y	-0.365579
W_X	4.56211	W_Y	0.109972	A	179.714		All_adjust1		0.0165355	OX	4.80283	O_Y	-0.369625
W_X	4.46344	W_Y	0.11064	A	179.722		All_adjust1		0.0167364	OX	4.7036	O_Y	-0.377716
W_X	4.36657	W_Y	0.111425	A	-179.793		All_adjust1		0.0168488	OX	4.6044	O_Y	-0.385982
W_X	4.31679	W_Y	0.111245	A	-179.609		All_adjust1		0.0165808	OX	4.55482	O_Y	-0.390426
W_X	4.26713	W_Y	0.110896	A	-179.607		All_adjust1		0.0165652	OX	4.50525	O_Y	-0.39503
W_X	4.21818	W_Y	0.110483	A	-179.593		All_adjust1		0.0165012	OX	4.45569	O_Y	-0.399634
W_X	4.16859	W_Y	0.110111	A	-179.59		All_adjust1		0.0164605	OX	4.40614	O_Y	-0.404237
W_X	4.06904	W_Y	0.109398	A	-179.134		All_adjust1		0.0162683	OX	4.30701	O_Y	-0.413444
W_X	4.01927	W_Y	0.108646	A	-179.134		All_adjust1		0.0161735	OX	4.25748	O_Y	-0.418442
W_X	3.97	W_Y	0.108191	A	-178.761		All_adjust1		0.0161795	OX	4.20794	O_Y	-0.42344
W_X	3.92044	W_Y	0.107207	A	-178.549		All_adjust1		0.0158814	OX	4.15845	O_Y	-0.428698
W_X	3.87067	W_Y	0.105946	A	-178.549		All_adjust1		0.015668	OX	4.10896	O_Y	-0.434117
W_X	3.82092	W_Y	0.104686	A	-178.549		All_adjust1		0.0155013	OX	4.05949	O_Y	-0.439533
W_X	3.77023	W_Y	0.10052	A	-178.464		All_adjust1		0.0141789	OX	4.01002	O_Y	-0.444949
W_X	3.67007	W_Y	0.0958116	A	-178.407		All_adjust1		0.0135751	OX	3.91105	O_Y	-0.455785
W_X	3.62031	W_Y	0.0944275	A	-178.241		All_adjust1		0.0142086	OX	3.86157	O_Y	-0.461203
W_X	3.57055	W_Y	0.0928991	A	-178.075		All_adjust1		0.0136788	OX	3.81209	O_Y	-0.466765
W_X	3.52119	W_Y	0.0890426	A	-178.013		All_adjust1		0.0125531	OX	3.76265	O_Y	-0.472468
W_X	3.47193	W_Y	0.0846429	A	-177.78		All_adjust1		0.011949	OX	3.71323	O_Y	-0.478167
W_X	3.42218	W_Y	0.0827138	A	-177.78		All_adjust1		0.0122961	OX	3.66379	O_Y	-0.484011
W_X	3.37244	W_Y	0.0807857	A	-177.78		All_adjust1		0.0118094	OX	3.61436	O_Y	-0.489851
W_X	3.32213	W_Y	0.0791102	A	-177.777		All_adjust1		0.0116186	OX	3.5649	O_Y	-0.495696
W_X	3.27114	W_Y	0.0777626	A	-177.568		All_adjust1		0.011475	OX	3.51546	O_Y	-0.501539
W_X	3.22141	W_Y	0.0756512	A	-177.39		All_adjust1		0.0109487	OX	3.46605	O_Y	-0.507554
W_X	3.17169	W_Y	0.0733846	A	-177.39		All_adjust1		0.0106326	OX	3.41665	O_Y	-0.513725
W_X	3.12239	W_Y	0.0699879	A	-177.378		All_adjust1		0.0098643	OX	3.36726	O_Y	-0.519895
W_X	3.07436	W_Y	0.0632409	A	-177.332		All_adjust1		0.00813857	OX	3.31787	O_Y	-0.526065
W_X	2.97515	W_Y	0.0581196	A	-177.327		All_adjust1		0.00802862	OX	3.21913	O_Y	-0.538399
section	back	liner											
W_X	2.33564	W_Y	-0.0111389	A	-176.303		All_adjust1		-0.0178832	OX	3.12013	O_Y	-0.550766
W_X	2.28602	W_Y	-0.0143453	A	-176.303		All_adjust1		0.00261935	OX	2.52794	O_Y	-0.627167
W_X	2.18667	W_Y	-0.0207653	A	-176.303		All_adjust1		-0.0043991	OX	2.42923	O_Y	-0.640141
W_X	2.13775	W_Y	-0.0295279	A	-176.172		All_adjust1		-0.0060186	OX	2.37988	O_Y	-0.646628
W_X	2.08903	W_Y	-0.04035	A	-175.999		All_adjust1		-0.00794881	OX	2.33048	O_Y	-0.653122
W_X	2.04105	W_Y	-0.0437053	A	-175.999		All_adjust1		-0.00649531	OX	2.2828	O_Y	-0.659389
W_X	1.99358	W_Y	-0.0470258	A	-175.999		All_adjust1		-0.00758235	OX	2.23562	O_Y	-0.665591
W_X	1.94724	W_Y	-0.0523921	A	-175.923		All_adjust1		-0.00888109	OX	2.18897	O_Y	-0.671722
W_X	1.90174	W_Y	-0.0608864	A	-175.739		All_adjust1		-0.0107423	OX	2.14233	O_Y	-0.677853
W_X	1.80911	W_Y	-0.0682209	A	-175.725		All_adjust1		-0.0113138	OX	2.05013	O_Y	-0.689973
W_X	1.76335	W_Y	-0.0716421	A	-175.725		All_adjust1		-0.0109807	OX	2.00463	O_Y	-0.695954
W_X	1.7183	W_Y	-0.0769503	A	-175.692		All_adjust1		-0.0125428	OX	1.95961	O_Y	-0.701871
W_X	1.67484	W_Y	-0.0955406	A	-175.438		All_adjust1		-0.0183681	OX	1.9146	O_Y	-0.707788
W_X	1.63168	W_Y	-0.103035	A	-175.627		All_adjust1		-0.0157668	OX	1.87121	O_Y	-0.713491
W_X	1.58859	W_Y	-0.10633	A	-175.627		All_adjust1		-0.0161408	OX	1.82834	O_Y	-0.718932
W_X	1.54605	W_Y	-0.109584	A	-175.627		All_adjust1		-0.0169548	OX	1.78601	O_Y	-0.724305
W_X	1.50403	W_Y	-0.112796	A	-176.348		All_adjust1		-0.0174302	OX	1.74421	O_Y	-0.72961
W_X	1.46379	W_Y	-0.12332	A	-176.269		All_adjust1		-0.0207668	OX	1.7029	O_Y	-0.734325
W_X	1.42516	W_Y	-0.13703	A	-176.157		All_adjust1		-0.0230027	OX	1.66268	O_Y	-0.738916
W_X	1.38586	W_Y	-0.139669	A	-176.344		All_adjust1		-0.0204872	OX	1.62355	O_Y	-0.743383
W_X	1.34655	W_Y	-0.142181	A	-176.532		All_adjust1		-0.0217186	OX	1.5844	O_Y	-0.747722
W_X	1.30793	W_Y	-0.146108	A	-176.696		All_adjust1		-0.0226579	OX	1.54524	O_Y	-0.751933
W_X	1.23301	W_Y	-0.154037	A	-176.809		All_adjust1		-0.0246942	OX	1.46908	O_Y	-0.759846
W_X	1.19531	W_Y	-0.156138	A	-177.27		All_adjust1		-0.0232909	OX	1.43151	O_Y	-0.763613
W_X	1.15816	W_Y	-0.15791	A	-177.432		All_adjust1		-0.0239435	OX	1.39447	O_Y	-0.767026
W_X	1.12154	W_Y	-0.159552	A	-177.595		All_adjust1		-0.0241851	OX	1.35797	O_Y	-0.770286
W_X	1.08602	W_Y	-0.161044	A	-178.153		All_adjust1		-0.0243833	OX	1.32255	O_Y	-0.773347
W_X	1.05457	W_Y	-0.171852	A	-178.003		All_adjust1		-0.0282522	OX	1.28818	O_Y	-0.77598
W_X	1.02196	W_Y	-0.17902	A	-177.911		All_adjust1		-0.027709	OX	1.25382	O_Y	-0.778613
W_X	0.95417	W_Y	-0.181493	A	-178.421		All_adjust1		-0.0272439	OX	1.18619	O_Y	-0.783795
W_X	0.920814	W_Y	-0.182412	A	-178.664		All_adjust1		-0.0273846	OX	1.15289	O_Y	-0.786048
W_X	0.888001	W_Y	-0.183177	A	-178.926		All_adjust1		-0.0275867	OX	1.12014	O_Y	-0.788125
W_X	0.85789	W_Y	-0.186185	A	-179.122		All_adjust1		-0.0285883	OX	1.08846	O_Y	-0.789988
W_X	0.831494	W_Y	-0.194695	A	-179.234		All_adjust1		-0.0310063	OX	1.05679	O_Y	-0.791724
W_X	0.800527	W_Y	-0.196277	A	-179.467		All_adjust1		-0.0291401	OX	1.0251	O_Y	-0.793336
W_X	0.768798	W_Y	-0.196572	A	-179.716		All_adjust1		-0.0294301	OX	0.993404	O_Y	-0.79481
W_X	0.709721	W_Y	-0.196865	A	179.749		All_adjust1		-0.0295763	OX	0.934379	O_Y	-0.797298
W_X	0.680731	W_Y	-0.196737	A	179.326		All_adjust1		-0.0294567	OX	0.905404	O_Y	-0.798248
W_X	0.65354	W_Y	-0.1997	A	179.114		All_adjust1		-0.0306761	OX	0.876967	O_Y	-0.798971
W_X	0.626841	W_Y	-0.20242	A	178.877		All_adjust1		-0.030779	OX	0.849076	O_Y	-0.79957
W_X	0.600598	W_Y	-0.201906	A	178.877		All_adjust1		-0.0299449	OX	0.822832	O_Y	-0.80002
W_X	0.574347	W_Y	-0.201392	A	178.604		All_adjust1		-0.0301264	OX	0.79658	O_Y	-0.800471
W_X	0.54919	W_Y	-0.200778	A	178.33		All_adjust1		-0.0300107	OX	0.771418	O_Y	-0.800782
W_X	0.524028	W_Y	-0.200045	A	177.782		All_adjust1		-0.0298797	OX	0.746245	O_Y	-0.800973
W_X	0.499429	W_Y	-0.199092	A	177.459		All_adjust1		-0.0296939	OX	0.721628	O_Y	-0.800925
W_X	0.477689	W_Y	-0.200455	A	177.209		All_adjust1		-0.0304718	OX	0.697559	O_Y	-0.800741
W_X	0.456401	W_Y	-0.201653	A	176.963		All_adjust1		-0.0304262	OX	0.674041	O_Y	-0.80044
W_X	0.43344	W_Y	-0.200435	A	176.602		All_adjust1		-0.029677	OX	0.651052	O_Y	-0.800028
W_X	0.410488	W_Y	-0.199072	A	176.326		All_adjust1		-0.0296312	OX	0.628065	O_Y	-0.799471
W_X	0.36465	W_Y	-0.196129	A	176.05		All_adjust1		-0.0288219	OX	0.582153	O_Y	-0.798137
W_X	0.343897	W_Y	-0.194695	A	175.467		All_adjust1		-0.0290958	OX	0.561362	O_Y	-0.797433
W_X	0.323723	W_Y	-0.193096	A	175.212		All_adjust1		-0.0286953	OX	0.541144	O_Y	-0.796542
W_X	0.304098	W_Y	-0.191453	A	174.957		All_adjust1		-0.0284513	OX	0.521474	O_Y	-0.795588
W_X	0.286301	W_Y	-0.19225	A	174.593		All_adjust1		-0.0291605	OX	0.502356	O_Y	-0.794574
W_X	0.272034	W_Y	-0.197807	A	174.382		All_adjust1		-0.0309407	OX	0.484335	O_Y	-0.793494
W_X	0.254161	W_Y	-0.196221	A	174.073		All_adjust1		-0.0286083	OX	0.466321	O_Y	-0.792316
W_X	0.218263	W_Y	-0.192495	A	173.538		All_adjust1		-0.0281066	OX	0.430321	O_Y	-0.789765
W_X	0.201412	W_Y	-0.190586	A	173.227		All_adjust1		-0.028428	OX	0.413416	O_Y	-0.788409
W_X	0.185116	W_Y	-0.188651	A	172.972		All_adjust1		-0.0279858	OX	0.397066	O_Y	-0.787007
W_X	0.169373	W_Y	-0.18671	A	172.747		All_adjust1		-0.0276955	OX	0.381267	O_Y	-0.785582
W_X	0.154178	W_Y	-0.184776	A	172.492		All_adjust1		-0.0274076	OX	0.366018	O_Y	-0.784147
W_X	0.138993	W_Y	-0.182775	A	172.492		All_adjust1		-0.0270906	OX	0.350776	O_Y	-0.782643
W_X	0.126126	W_Y	-0.183906	A	172.572		All_adjust1		-0.0280174	OX	0.335533	O_Y	-0.78114
W_X	0.101259	W_Y	-0.182112	A	172.027		All_adjust1		-0.0267958	OX	0.309403	O_Y	-0.778562
W_X	0.0882569	W_Y	-0.180291	A	171.79		All_adjust1		-0.0267501	OX	0.296352	O_Y	-0.77714
W_X	0.0763449	W_Y	-0.178572	A	171.461		All_adjust1		-0.026519	OX	0.284393	O_Y	-0.775787
W_X	0.0649855	W_Y	-0.176867	A	171.156		All_adjust1		-0.0262581	OX	0.272986	O_Y	-0.77443
W_X	0.0541743	W_Y	-0.175184	A	170.907		All_adjust1		-0.0260104	OX	0.262129	O_Y	-0.773079
W_X	0.0439122	W_Y	-0.173542	A	170.546		All_adjust1		-0.0257717	OX	0.251821	O_Y	-0.771752
W_X	0.0336607	W_Y	-0.171835	A	170.186		All_adjust1		-0.0254969	OX	0.241522	O_Y	-0.770359
W_X	0.0142563	W_Y	-0.168478	A	169.836		All_adjust1		-0.0246027	OX	0.222024	O_Y	-0.767598
W_X	0.00564463	W_Y	-0.166934	A	169.562		All_adjust1		-0.0249381	OX	0.213369	O_Y	-0.766319
W_X	-0.00296259	W_Y	-0.165349	A	169.332		All_adjust1		-0.0245453	OX	0.204717	O_Y	-0.764998
W_X	-0.00833654	W_Y	-0.166955	A	169.146		All_adjust1		-0.0255558	OX	0.197692	O_Y	-0.763896
W_X	-0.0142427	W_Y	-0.167569	A	168.995		All_adjust1		-0.0251539	OX	0.19067	O_Y	-0.76277
W_X	-0.0201502	W_Y	-0.16642	A	168.647		All_adjust1		-0.0246382	OX	0.184731	O_Y	-0.761801
section	back	liner											
