section Arc ahead  
section amcl_linear_Y_ahead  
W_X 9.22028 W_Y 0.00879243  A  178.875 All_adjust1  0.00714907 flag_plus 0 OX 9.53024 O_Y -0.473315 
W_X 9.11972 W_Y 0.0112196  A  178.896 All_adjust1  0.00945543 flag_plus 0 OX 9.43077 O_Y -0.477052 
W_X 9.06993 W_Y 0.0121793  A  178.896 All_adjust1  0.0088665 flag_plus 0 OX 9.381 O_Y -0.478921 
W_X 9.02016 W_Y 0.0131385  A  178.896 All_adjust1  0.00977245 flag_plus 0 OX 9.33126 O_Y -0.480789 
W_X 8.96938 W_Y 0.0166702  A  178.857 All_adjust1  0.0141997 flag_plus 0 OX 9.28152 O_Y -0.482658 
W_X 8.91822 W_Y 0.0212354  A  178.803 All_adjust1  0.0177692 flag_plus 0 OX 9.23177 O_Y -0.484526 
W_X 8.86845 W_Y 0.0222749  A  179.05 All_adjust1  0.0156521 flag_plus 0 OX 9.18203 O_Y -0.486395 
W_X 8.81868 W_Y 0.0230998  A  179.298 All_adjust1  0.0166304 flag_plus 0 OX 9.1323 O_Y -0.488478 
W_X 8.71821 W_Y 0.0262804  A  179.661 All_adjust1  0.0206815 flag_plus 0 OX 9.03284 O_Y -0.493073 
W_X 8.66632 W_Y 0.0311569  A  179.56 All_adjust1  0.0250071 flag_plus 0 OX 8.98314 O_Y -0.495724 
W_X 8.61648 W_Y 0.0315393  A  179.56 All_adjust1  0.021588 flag_plus 0 OX 8.93336 O_Y -0.498379 
W_X 8.56677 W_Y 0.0319207  A  179.56 All_adjust1  0.0225731 flag_plus 0 OX 8.88372 O_Y -0.501026 
W_X 8.51673 W_Y 0.0331036  A  179.541 All_adjust1  0.0240106 flag_plus 0 OX 8.83401 O_Y -0.503678 
W_X 8.46591 W_Y 0.0368044  A  179.722 All_adjust1  0.0283865 flag_plus 0 OX 8.78433 O_Y -0.506328 
W_X 8.41601 W_Y 0.0374172  A  179.973 All_adjust1  0.0260655 flag_plus 0 OX 8.73463 O_Y -0.509204 
W_X 8.36621 W_Y 0.0374403  A  -179.607 All_adjust1  0.0261277 flag_plus 0 OX 8.68493 O_Y -0.512307 
W_X 8.31605 W_Y 0.0374504  A  -179.339 All_adjust1  0.0262193 flag_plus 0 OX 8.63527 O_Y -0.515773 
W_X 8.26402 W_Y 0.0389285  A  -179.158 All_adjust1  0.0283717 flag_plus 0 OX 8.58562 O_Y -0.519469 
W_X 8.21366 W_Y 0.0387333  A  -178.932 All_adjust1  -0.00134533 flag_plus 1 OX 8.536 O_Y -0.523309 
W_X 8.16389 W_Y 0.0378055  A  -178.741 All_adjust1  -0.00191678 flag_plus 2 OX 8.48638 O_Y -0.527342 
W_X 8.1141 W_Y 0.0367662  A  -178.55 All_adjust1  -0.00261207 flag_plus 3 OX 8.43677 O_Y -0.531541 
W_X 8.013 W_Y 0.0383188  A  -178.203 All_adjust1  -0.0038522 flag_plus 4 OX 8.3376 O_Y -0.54027 
W_X 7.9627 W_Y 0.0382113  A  -177.938 All_adjust1  -0.00508622 flag_plus 5 OX 8.28805 O_Y -0.544998 
W_X 7.91295 W_Y 0.0364197  A  -177.938 All_adjust1  -0.00533643 flag_plus 6 OX 8.23852 O_Y -0.549977 
W_X 7.8632 W_Y 0.0346282  A  -177.938 All_adjust1  -0.00561251 flag_plus 7 OX 8.18899 O_Y -0.554956 
W_X 7.81297 W_Y 0.033931  A  -178.01 All_adjust1  -0.00533281 flag_plus 8 OX 8.13946 O_Y -0.559935 
W_X 7.76296 W_Y 0.0328953  A  -178.053 All_adjust1  -0.00526439 flag_plus 9 OX 8.08996 O_Y -0.564911 
W_X 7.71324 W_Y 0.0312053  A  -178.053 All_adjust1  -0.0055495 flag_plus 10 OX 8.04046 O_Y -0.569887 
W_X 7.61377 W_Y 0.0278238  A  -178.053 All_adjust1  -0.00622395 flag_plus 11 OX 7.94143 O_Y -0.579842 
W_X 7.56481 W_Y 0.028439  A  -178.049 All_adjust1  -0.00611357 flag_plus 12 OX 7.89187 O_Y -0.584824 
W_X 7.51584 W_Y 0.0289577  A  -178.046 All_adjust1  -0.00602701 flag_plus 13 OX 7.84235 O_Y -0.589802 
W_X 7.4661 W_Y 0.02726  A  -178.046 All_adjust1  -0.00640236 flag_plus 14 OX 7.79282 O_Y -0.594781 
W_X 7.41636 W_Y 0.0255628  A  -178.046 All_adjust1  -0.00682744 flag_plus 15 OX 7.7433 O_Y -0.599759 
W_X 7.36729 W_Y 0.0239288  A  -178.194 All_adjust1  -0.0062279 flag_plus 16 OX 7.69374 O_Y -0.604741 
W_X 7.3186 W_Y 0.0224329  A  -178.332 All_adjust1  -0.00566551 flag_plus 17 OX 7.64416 O_Y -0.609579 
W_X 7.2191 W_Y 0.0195357  A  -178.332 All_adjust1  -0.00650573 flag_plus 18 OX 7.54506 O_Y -0.618955 
W_X 7.16935 W_Y 0.018087  A  -178.332 All_adjust1  -0.0070268 flag_plus 19 OX 7.4955 O_Y -0.623644 
W_X 7.12012 W_Y 0.0157328  A  -178.311 All_adjust1  -0.00828212 flag_plus 20 OX 7.44595 O_Y -0.628333 
W_X 7.07141 W_Y 0.012425  A  -178.27 All_adjust1  -0.0110113 flag_plus 21 OX 7.39639 O_Y -0.633021 
W_X 7.02165 W_Y 0.0109217  A  -178.27 All_adjust1  -0.0125269 flag_plus 22 OX 7.34683 O_Y -0.63771 
W_X 6.9719 W_Y 0.00941869  A  -178.431 All_adjust1  -0.011942 flag_plus 23 OX 7.29728 O_Y -0.642399 
W_X 6.92201 W_Y 0.00955875  A  -178.625 All_adjust1  -0.0090323 flag_plus 24 OX 7.24771 O_Y -0.646947 
W_X 6.82199 W_Y 0.0124673  A  -178.737 All_adjust1  -0.00584543 flag_plus 25 OX 7.14855 O_Y -0.655766 
W_X 6.77219 W_Y 0.0116899  A  -178.744 All_adjust1  -0.00616902 flag_plus 26 OX 7.09896 O_Y -0.660176 
W_X 6.72245 W_Y 0.010599  A  -178.744 All_adjust1  -0.00680397 flag_plus 27 OX 7.0494 O_Y -0.664583 
W_X 6.67248 W_Y 0.00991318  A  -178.912 All_adjust1  -0.00545951 flag_plus 28 OX 6.99982 O_Y -0.668993 
W_X 6.62177 W_Y 0.0108052  A  -178.885 All_adjust1  -0.00525999 flag_plus 29 OX 6.95021 O_Y -0.673253 
W_X 6.57182 W_Y 0.0102253  A  -178.879 All_adjust1  -0.00561596 flag_plus 30 OX 6.90063 O_Y -0.677511 
W_X 6.52205 W_Y 0.00925134  A  -178.879 All_adjust1  -0.00620723 flag_plus 31 OX 6.85103 O_Y -0.68177 
W_X 6.47233 W_Y 0.00843179  A  -178.884 All_adjust1  -0.00674715 flag_plus 32 OX 6.80141 O_Y -0.686031 
W_X 6.42371 W_Y 0.0100271  A  -178.968 All_adjust1  -0.00485 flag_plus 33 OX 6.75181 O_Y -0.69029 
W_X 6.37428 W_Y 0.00993451  A  -178.994 All_adjust1  -0.00465505 flag_plus 34 OX 6.70222 O_Y -0.694549 
W_X 6.32451 W_Y 0.00906046  A  -178.994 All_adjust1  -0.00510412 flag_plus 35 OX 6.65262 O_Y -0.698808 
W_X 6.27475 W_Y 0.00818653  A  -178.994 All_adjust1  -0.00564899 flag_plus 36 OX 6.60303 O_Y -0.703067 
W_X 6.22364 W_Y 0.00764714  A  -179.174 All_adjust1  0.0050829 flag_plus 36 OX 6.55343 O_Y -0.707325 
W_X 6.12342 W_Y 0.00639025  A  -179.351 All_adjust1  0.00360424 flag_plus 36 OX 6.45424 O_Y -0.715541 
W_X 6.07362 W_Y 0.00582642  A  -179.351 All_adjust1  0.00385108 flag_plus 36 OX 6.40459 O_Y -0.7195 
W_X 6.02385 W_Y 0.00526285  A  -179.351 All_adjust1  0.0033459 flag_plus 36 OX 6.35497 O_Y -0.723458 
W_X 5.97405 W_Y 0.00864319  A  -179.407 All_adjust1  0.00870945 flag_plus 36 OX 6.30535 O_Y -0.727416 
W_X 5.92425 W_Y 0.0115207  A  -179.455 All_adjust1  0.0097105 flag_plus 36 OX 6.25573 O_Y -0.731374 
W_X 5.87448 W_Y 0.011047  A  -179.455 All_adjust1  0.00691249 flag_plus 36 OX 6.20611 O_Y -0.735332 
W_X 5.8247 W_Y 0.0105733  A  -179.455 All_adjust1  0.00711709 flag_plus 36 OX 6.15649 O_Y -0.73929 
W_X 5.72441 W_Y 0.0108771  A  -179.523 All_adjust1  0.00792066 flag_plus 36 OX 6.05725 O_Y -0.747206 
W_X 5.67374 W_Y 0.0120214  A  -179.603 All_adjust1  0.00923606 flag_plus 36 OX 6.00763 O_Y -0.751164 
W_X 5.62396 W_Y 0.0116766  A  -179.603 All_adjust1  0.00772844 flag_plus 36 OX 5.958 O_Y -0.755122 
W_X 5.57419 W_Y 0.0113317  A  -179.603 All_adjust1  0.00772533 flag_plus 36 OX 5.90838 O_Y -0.759079 
W_X 5.52415 W_Y 0.0108471  A  -179.579 All_adjust1  0.00727978 flag_plus 36 OX 5.85876 O_Y -0.763037 
W_X 5.47392 W_Y 0.0102013  A  -179.537 All_adjust1  0.00672771 flag_plus 36 OX 5.80914 O_Y -0.766995 
W_X 5.42414 W_Y 0.0097994  A  -179.537 All_adjust1  0.00665743 flag_plus 36 OX 5.75953 O_Y -0.770953 
W_X 5.32459 W_Y 0.00899547  A  -179.537 All_adjust1  0.00575016 flag_plus 36 OX 5.66028 O_Y -0.778869 
W_X 5.27495 W_Y 0.00914757  A  -179.545 All_adjust1  0.00664752 flag_plus 36 OX 5.61063 O_Y -0.782829 
W_X 5.22565 W_Y 0.0104291  A  -179.569 All_adjust1  0.00825003 flag_plus 36 OX 5.561 O_Y -0.786788 
W_X 5.1759 W_Y 0.0101072  A  -179.57 All_adjust1  0.00662532 flag_plus 36 OX 5.51139 O_Y -0.790745 
W_X 5.12612 W_Y 0.00973328  A  -179.57 All_adjust1  0.00658063 flag_plus 36 OX 5.46176 O_Y -0.794703 
W_X 5.07614 W_Y 0.00972733  A  -179.56 All_adjust1  0.00686443 flag_plus 36 OX 5.41218 O_Y -0.798658 
W_X 5.02506 W_Y 0.0113115  A  -179.505 All_adjust1  0.00912296 flag_plus 36 OX 5.36255 O_Y -0.802616 
W_X 4.97501 W_Y 0.0112256  A  -179.495 All_adjust1  0.00753913 flag_plus 36 OX 5.3129 O_Y -0.806577 
W_X 4.92523 W_Y 0.0107866  A  -179.495 All_adjust1  0.00723074 flag_plus 36 OX 5.26327 O_Y -0.810536 
W_X 4.87541 W_Y 0.0103619  A  -179.495 All_adjust1  0.00700074 flag_plus 36 OX 5.21367 O_Y -0.814492 
W_X 4.82497 W_Y 0.0100769  A  -179.5 All_adjust1  0.00690523 flag_plus 36 OX 5.16403 O_Y -0.818451 
W_X 4.77497 W_Y 0.00969742  A  -179.502 All_adjust1  0.00654538 flag_plus 36 OX 5.11441 O_Y -0.822409 
W_X 4.72519 W_Y 0.0092648  A  -179.502 All_adjust1  0.00621729 flag_plus 36 OX 5.06479 O_Y -0.826367 
W_X 4.62564 W_Y 0.00839966  A  -179.502 All_adjust1  0.00529147 flag_plus 36 OX 4.96555 O_Y -0.834283 
W_X 4.57641 W_Y 0.00768161  A  -179.479 All_adjust1  0.00496983 flag_plus 36 OX 4.91593 O_Y -0.838241 
W_X 4.52691 W_Y 0.00706857  A  -179.466 All_adjust1  0.00459698 flag_plus 36 OX 4.8663 O_Y -0.842199 
W_X 4.47712 W_Y 0.0066048  A  -179.466 All_adjust1  0.00436898 flag_plus 36 OX 4.81666 O_Y -0.846159 
W_X 4.37835 W_Y 0.00539367  A  -179.42 All_adjust1  0.00292932 flag_plus 36 OX 4.71744 O_Y -0.854073 
W_X 4.32929 W_Y 0.00458353  A  -179.375 All_adjust1  0.00278654 flag_plus 36 OX 4.66782 O_Y -0.85803 
W_X 4.22977 W_Y 0.00349856  A  -179.375 All_adjust1  0.00175404 flag_plus 36 OX 4.56861 O_Y -0.865944 
W_X 4.18 W_Y 0.00295596  A  -179.375 All_adjust1  0.00183038 flag_plus 36 OX 4.519 O_Y -0.869901 
W_X 4.12909 W_Y 0.00077298  A  -179.319 All_adjust1  -0.00103116 flag_plus 36 OX 4.46937 O_Y -0.873859 
W_X 4.0779 W_Y -0.00192259  A  -179.001 All_adjust1  -0.00304517 flag_plus 36 OX 4.41975 O_Y -0.877818 
W_X 4.02812 W_Y -0.00279091  A  -179.001 All_adjust1  -0.00218227 flag_plus 36 OX 4.37013 O_Y -0.881991 
W_X 3.97835 W_Y -0.00365908  A  -179.001 All_adjust1  -0.00308224 flag_plus 36 OX 4.32053 O_Y -0.886163 
W_X 3.92723 W_Y -0.00432088  A  -178.985 All_adjust1  -0.00338867 flag_plus 36 OX 4.27092 O_Y -0.890335 
W_X 3.82517 W_Y -0.00574797  A  -178.955 All_adjust1  -0.00500228 flag_plus 36 OX 4.17173 O_Y -0.898678 
W_X 3.7754 W_Y -0.00665617  A  -178.955 All_adjust1  -0.00512121 flag_plus 36 OX 4.12212 O_Y -0.90285 
W_X 3.72563 W_Y -0.00756438  A  -178.955 All_adjust1  -0.00584 flag_plus 36 OX 4.07252 O_Y -0.907022 
W_X 3.67564 W_Y -0.0100676  A  -178.894 All_adjust1  -0.00880439 flag_plus 36 OX 4.02291 O_Y -0.911194 
W_X 3.6253 W_Y -0.0152821  A  -178.737 All_adjust1  -0.01426 flag_plus 36 OX 3.97331 O_Y -0.915366 
W_X 3.57553 W_Y -0.0163791  A  -178.737 All_adjust1  -0.0114648 flag_plus 36 OX 3.92371 O_Y -0.919538 
W_X 3.52577 W_Y -0.0174761  A  -178.737 All_adjust1  -0.0128914 flag_plus 36 OX 3.87411 O_Y -0.923709 
W_X 3.42632 W_Y -0.0196675  A  -178.725 All_adjust1  -0.0152573 flag_plus 36 OX 3.7749 O_Y -0.932053 
W_X 3.37691 W_Y -0.0208102  A  -178.67 All_adjust1  -0.0150849 flag_plus 36 OX 3.72528 O_Y -0.936227 
W_X 3.32724 W_Y -0.0219769  A  -178.662 All_adjust1  -0.0160877 flag_plus 36 OX 3.67571 O_Y -0.940395 
W_X 3.27747 W_Y -0.0231397  A  -178.817 All_adjust1  -0.0168949 flag_plus 36 OX 3.6261 O_Y -0.944568 
W_X 3.22747 W_Y -0.0240274  A  -178.812 All_adjust1  -0.0173078 flag_plus 36 OX 3.5765 O_Y -0.948605 
W_X 3.17594 W_Y -0.024073  A  -178.777 All_adjust1  -0.0167437 flag_plus 36 OX 3.52688 O_Y -0.952642 
W_X 3.12566 W_Y -0.0248532  A  -178.766 All_adjust1  -0.0179828 flag_plus 36 OX 3.47727 O_Y -0.95668 
W_X 3.07587 W_Y -0.0259257  A  -179.077 All_adjust1  -0.0188383 flag_plus 36 OX 3.42763 O_Y -0.960719 
W_X 3.02609 W_Y -0.026728  A  -179.306 All_adjust1  -0.0191477 flag_plus 36 OX 3.37799 O_Y -0.964488 
W_X 2.97565 W_Y -0.0321068  A  -179.251 All_adjust1  -0.0264343 flag_plus 36 OX 3.32834 O_Y -0.968058 
section back liner  
W_X 2.2787 W_Y -0.0435717  A  178.13 All_adjust1  -0.0383529 flag_plus 0 OX 3.22902 O_Y -0.975014 
W_X 2.23004 W_Y -0.044864  A  177.898 All_adjust1  -0.0305526 flag_plus 0 OX 2.58266 O_Y -1.00547 
W_X 2.1803 W_Y -0.0430386  A  177.743 All_adjust1  -0.028533 flag_plus 0 OX 2.53289 O_Y -1.00625 
W_X 2.13054 W_Y -0.0410775  A  177.513 All_adjust1  -0.0275558 flag_plus 0 OX 2.4831 O_Y -1.00689 
W_X 2.08232 W_Y -0.0408828  A  177.287 All_adjust1  -0.0287838 flag_plus 0 OX 2.43388 O_Y -1.00733 
W_X 2.03538 W_Y -0.0431534  A  177.106 All_adjust1  -0.0319643 flag_plus 0 OX 2.38466 O_Y -1.00754 
W_X 1.93818 W_Y -0.0383345  A  176.599 All_adjust1  0.0128993 flag_plus 1 OX 2.28729 O_Y -1.00752 
W_X 1.89067 W_Y -0.035511  A  176.22 All_adjust1  0.0169598 flag_plus 2 OX 2.2397 O_Y -1.00708 
W_X 1.84425 W_Y -0.0335081  A  176.048 All_adjust1  0.0193761 flag_plus 3 OX 2.19321 O_Y -1.00635 
W_X 1.7977 W_Y -0.035547  A  176.023 All_adjust1  0.0182301 flag_plus 4 OX 2.14672 O_Y -1.00545 
W_X 1.75293 W_Y -0.0332309  A  176.281 All_adjust1  0.0168114 flag_plus 5 OX 2.10188 O_Y -1.00445 
W_X 1.70874 W_Y -0.0303586  A  176.516 All_adjust1  0.0159196 flag_plus 6 OX 2.0576 O_Y -1.00364 
W_X 1.66506 W_Y -0.0277666  A  176.521 All_adjust1  0.0171021 flag_plus 7 OX 2.01382 O_Y -1.00301 
W_X 1.62229 W_Y -0.026529  A  176.829 All_adjust1  0.0146529 flag_plus 8 OX 1.97056 O_Y -1.0024 
W_X 1.57986 W_Y -0.0246292  A  176.86 All_adjust1  0.0152488 flag_plus 9 OX 1.92794 O_Y -1.00195 
W_X 1.53777 W_Y -0.0223199  A  176.86 All_adjust1  0.0165738 flag_plus 10 OX 1.88579 O_Y -1.0015 
W_X 1.49574 W_Y -0.0200144  A  176.86 All_adjust1  0.0182023 flag_plus 11 OX 1.8437 O_Y -1.00106 
W_X 1.45473 W_Y -0.0166303  A  176.978 All_adjust1  0.0199741 flag_plus 12 OX 1.80268 O_Y -1.00062 
W_X 1.41374 W_Y -0.0138832  A  177.127 All_adjust1  0.0212889 flag_plus 13 OX 1.76165 O_Y -1.00032 
W_X 1.33398 W_Y -0.00988093  A  177.684 All_adjust1  0.0191471 flag_plus 14 OX 1.68179 O_Y -0.999974 
W_X 1.2946 W_Y -0.00828819  A  177.684 All_adjust1  0.0224644 flag_plus 15 OX 1.64239 O_Y -1.00019 
W_X 1.25581 W_Y -0.00671876  A  177.684 All_adjust1  0.0272546 flag_plus 16 OX 1.60356 O_Y -1.0004 
W_X 1.21743 W_Y -0.00651873  A  177.916 All_adjust1  0.0223566 flag_plus 17 OX 1.56527 O_Y -1.0006 
W_X 1.17945 W_Y -0.00816044  A  177.992 All_adjust1  0.0162904 flag_plus 18 OX 1.52753 O_Y -1.00094 
W_X 1.14283 W_Y -0.00687676  A  177.992 All_adjust1  0.0190005 flag_plus 19 OX 1.49089 O_Y -1.00126 
W_X 1.10621 W_Y -0.00559309  A  177.992 All_adjust1  0.0229564 flag_plus 20 OX 1.45424 O_Y -1.00158 
W_X 1.03516 W_Y -0.00310258  A  178.734 All_adjust1  0.0161638 flag_plus 21 OX 1.38315 O_Y -1.00221 
W_X 1.00016 W_Y -0.00232921  A  178.988 All_adjust1  0.0135301 flag_plus 22 OX 1.34815 O_Y -1.00297 
W_X 0.964949 W_Y -0.00381041  A  179.275 All_adjust1  -0.00391674 flag_plus 22 OX 1.31371 O_Y -1.00388 
W_X 0.930678 W_Y -0.00438226  A  179.661 All_adjust1  -0.0032652 flag_plus 22 OX 1.2798 O_Y -1.0049 
W_X 0.897867 W_Y -0.00418836  A  179.859 All_adjust1  -0.00269299 flag_plus 22 OX 1.24702 O_Y -1.0061 
W_X 0.865029 W_Y -0.00410752  A  179.859 All_adjust1  -0.00284485 flag_plus 22 OX 1.2142 O_Y -1.00741 
W_X 0.83219 W_Y -0.00402668  A  179.859 All_adjust1  -0.00277017 flag_plus 22 OX 1.18139 O_Y -1.00872 
W_X 0.769658 W_Y -0.00275743  A  179.835 All_adjust1  -0.00097851 flag_plus 22 OX 1.11799 O_Y -1.01125 
W_X 0.74121 W_Y 2.07031e-05  A  179.778 All_adjust1  0.0019228 flag_plus 22 OX 1.08738 O_Y -1.01247 
W_X 0.711125 W_Y 0.000137439  A  179.963 All_adjust1  -0.000259575 flag_plus 22 OX 1.05732 O_Y -1.01367 
W_X 0.681585 W_Y 0.00015656  A  179.963 All_adjust1  0.000105446 flag_plus 22 OX 1.02781 O_Y -1.01495 
W_X 0.652592 W_Y 0.000175327  A  179.74 All_adjust1  0.000133932 flag_plus 22 OX 0.998845 O_Y -1.0162 
W_X 0.624694 W_Y 0.000302154  A  179.962 All_adjust1  0.000304895 flag_plus 22 OX 0.970969 O_Y -1.01729 
W_X 0.597195 W_Y -0.00100743  A  -179.717 All_adjust1  -0.00172078 flag_plus 22 OX 0.943097 O_Y -1.01849 
W_X 0.541578 W_Y -0.00192485  A  179.98 All_adjust1  -0.00183511 flag_plus 22 OX 0.887362 O_Y -1.02112 
W_X 0.514774 W_Y -0.00191555  A  179.98 All_adjust1  -0.00118703 flag_plus 22 OX 0.860581 O_Y -1.02221 
W_X 0.489075 W_Y -0.00190663  A  179.98 All_adjust1  -0.00132935 flag_plus 22 OX 0.834903 O_Y -1.02326 
W_X 0.463912 W_Y -0.00189789  A  179.98 All_adjust1  -0.00132331 flag_plus 22 OX 0.809761 O_Y -1.02429 
W_X 0.439075 W_Y -0.00332956  A  179.99 All_adjust1  -0.00342016 flag_plus 22 OX 0.785166 O_Y -1.0253 
W_X 0.414449 W_Y -0.00653564  A  179.837 All_adjust1  -0.0067825 flag_plus 22 OX 0.761052 O_Y -1.02629 
W_X 0.390982 W_Y -0.0064687  A  179.662 All_adjust1  -0.00396424 flag_plus 22 OX 0.737602 O_Y -1.02718 
W_X 0.367983 W_Y -0.00633312  A  179.662 All_adjust1  -0.00434086 flag_plus 22 OX 0.714616 O_Y -1.02798 
W_X 0.346109 W_Y -0.00620418  A  179.662 All_adjust1  -0.00426663 flag_plus 22 OX 0.692756 O_Y -1.02874 
W_X 0.324776 W_Y -0.00607843  A  179.662 All_adjust1  -0.00417995 flag_plus 22 OX 0.671435 O_Y -1.02948 
W_X 0.303991 W_Y -0.0059559  A  179.662 All_adjust1  -0.00409613 flag_plus 22 OX 0.650662 O_Y -1.03021 
W_X 0.284068 W_Y -0.00880013  A  179.719 All_adjust1  -0.00834131 flag_plus 22 OX 0.630433 O_Y -1.03091 
W_X 0.26431 W_Y -0.0132387  A  179.805 All_adjust1  -0.0121853 flag_plus 22 OX 0.610204 O_Y -1.03162 
W_X 0.224924 W_Y -0.0131044  A  179.805 All_adjust1  -0.00836081 flag_plus 22 OX 0.570842 O_Y -1.03299 
W_X 0.205234 W_Y -0.0130372  A  179.805 All_adjust1  -0.00909651 flag_plus 22 OX 0.551163 O_Y -1.03368 
W_X 0.187182 W_Y -0.0129757  A  179.805 All_adjust1  -0.00904691 flag_plus 22 OX 0.533122 O_Y -1.03431 
W_X 0.169679 W_Y -0.012916  A  179.805 All_adjust1  -0.00900566 flag_plus 22 OX 0.51563 O_Y -1.03492 
W_X 0.152718 W_Y -0.0128581  A  179.631 All_adjust1  -0.00896627 flag_plus 22 OX 0.498679 O_Y -1.03551 
W_X 0.136858 W_Y -0.0127559  A  179.475 All_adjust1  -0.00886069 flag_plus 22 OX 0.482826 O_Y -1.03601 
W_X 0.120997 W_Y -0.0126107  A  179.32 All_adjust1  -0.00873347 flag_plus 22 OX 0.466972 O_Y -1.03647 
W_X 0.0903659 W_Y -0.0122472  A  178.985 All_adjust1  0.00103217 flag_plus 23 OX 0.436349 O_Y -1.03728 
