section Arc ahead  
section amcl_linear_Y_ahead  
W_X 6.42066 W_Y -0.0744614 A -179.019  All_adjust-0.0113056 OX 6.61184 O_Y -0.066248 
W_X 6.32005 W_Y -0.0772069 A -179.01  All_adjust-0.0121717 OX 6.51228 O_Y -0.0668376 
W_X 6.26926 W_Y -0.0790693 A -179.001  All_adjust-0.0120877 OX 6.46251 O_Y -0.0671324 
W_X 6.21948 W_Y -0.0799373 A -179.001  All_adjust-0.0120499 OX 6.41273 O_Y -0.0674273 
W_X 6.16971 W_Y -0.0808052 A -179.169  All_adjust-0.0122596 OX 6.36295 O_Y -0.0677221 
W_X 6.11956 W_Y -0.0817275 A -179.367  All_adjust-0.012411 OX 6.31317 O_Y -0.0678711 
W_X 6.0692 W_Y -0.0825755 A -179.384  All_adjust-0.0125161 OX 6.26339 O_Y -0.0678581 
W_X 5.96967 W_Y -0.0836453 A -179.384  All_adjust-0.0127357 OX 6.16385 O_Y -0.0678321 
W_X 5.91987 W_Y -0.0841806 A -179.384  All_adjust-0.01267 OX 6.11405 O_Y -0.0678192 
W_X 5.86983 W_Y -0.0842662 A -179.389  All_adjust-0.0126176 OX 6.06427 O_Y -0.0678062 
W_X 5.81929 W_Y -0.0835702 A -179.4  All_adjust-0.0123617 OX 6.01446 O_Y -0.0677932 
W_X 5.76946 W_Y -0.0840053 A -179.401  All_adjust-0.0127609 OX 5.96468 O_Y -0.0677802 
W_X 5.71969 W_Y -0.0845255 A -179.401  All_adjust-0.0127689 OX 5.9149 O_Y -0.0677673 
W_X 5.67018 W_Y -0.0852919 A -179.408  All_adjust-0.0129361 OX 5.86512 O_Y -0.0677543 
W_X 5.57182 W_Y -0.0873631 A -179.763  All_adjust-0.0135403 OX 5.76557 O_Y -0.0677283 
W_X 5.52231 W_Y -0.0877969 A -179.95  All_adjust-0.0131079 OX 5.71578 O_Y -0.0674344 
W_X 5.47253 W_Y -0.0878403 A -179.796  All_adjust-0.0131518 OX 5.66601 O_Y -0.066984 
W_X 5.42275 W_Y -0.0880176 A 179.993  All_adjust-0.0132417 OX 5.61623 O_Y -0.0666674 
W_X 5.375 W_Y -0.0901081 A 179.972  All_adjust-0.0140038 OX 5.56646 O_Y -0.0661674 
W_X 5.32602 W_Y -0.0909136 A 179.964  All_adjust-0.0136631 OX 5.51667 O_Y -0.0656673 
W_X 5.2763 W_Y -0.0908827 A 179.964  All_adjust-0.0135605 OX 5.46696 O_Y -0.0651678 
W_X 5.22647 W_Y -0.0908517 A 179.629  All_adjust-0.0136228 OX 5.41713 O_Y -0.0646672 
W_X 5.17578 W_Y -0.0854071 A 179.481  All_adjust-0.0115069 OX 5.3673 O_Y -0.0638746 
W_X 5.07556 W_Y -0.0802593 A 179.364  All_adjust-0.011239 OX 5.26779 O_Y -0.0622918 
W_X 5.02581 W_Y -0.0797072 A 179.364  All_adjust-0.0122354 OX 5.21804 O_Y -0.0615004 
W_X 4.97601 W_Y -0.0791548 A 179.153  All_adjust-0.0117848 OX 5.16824 O_Y -0.0607084 
W_X 4.92589 W_Y -0.0793068 A 179.152  All_adjust-0.0119767 OX 5.11847 O_Y -0.0597332 
W_X 4.8756 W_Y -0.079884 A 179.149  All_adjust-0.012109 OX 5.06871 O_Y -0.0587579 
W_X 4.82582 W_Y -0.079145 A 179.149  All_adjust-0.0116482 OX 5.01894 O_Y -0.0577827 
W_X 4.77601 W_Y -0.0784054 A 179.149  All_adjust-0.0116424 OX 4.96913 O_Y -0.0568067 
W_X 4.72566 W_Y -0.0757187 A 179.083  All_adjust-0.0107722 OX 4.91934 O_Y -0.0558311 
W_X 4.67473 W_Y -0.0708941 A 178.951  All_adjust-0.00969115 OX 4.86957 O_Y -0.0548558 
W_X 4.62488 W_Y -0.0699116 A 178.948  All_adjust-0.0106369 OX 4.81975 O_Y -0.0538795 
W_X 4.47573 W_Y -0.0673116 A 178.935  All_adjust-0.00955135 OX 4.67046 O_Y -0.0509542 
W_X 4.4265 W_Y -0.0668972 A 178.61  All_adjust-0.0101431 OX 4.62069 O_Y -0.0499789 
W_X 4.37682 W_Y -0.0657669 A 178.601  All_adjust-0.00962693 OX 4.57092 O_Y -0.0487663 
W_X 4.32706 W_Y -0.064552 A 178.601  All_adjust-0.00948163 OX 4.52116 O_Y -0.0475539 
W_X 4.27728 W_Y -0.063181 A 178.372  All_adjust-0.00924531 OX 4.4714 O_Y -0.0463415 
W_X 4.22738 W_Y -0.060077 A 178.305  All_adjust-0.00837628 OX 4.42164 O_Y -0.044935 
W_X 4.17758 W_Y -0.0580429 A 178.284  All_adjust-0.00846657 OX 4.37188 O_Y -0.0435284 
W_X 4.07807 W_Y -0.0550616 A 178.284  All_adjust-0.00770646 OX 4.27236 O_Y -0.0407152 
W_X 4.02835 W_Y -0.0535721 A 178.023  All_adjust-0.00791682 OX 4.22264 O_Y -0.0393096 
W_X 3.98007 W_Y -0.0481999 A 177.941  All_adjust-0.00605983 OX 4.17289 O_Y -0.0376769 
W_X 3.93126 W_Y -0.0440355 A 177.888  All_adjust-0.00603562 OX 4.12314 O_Y -0.0360439 
W_X 3.88152 W_Y -0.0422011 A 177.888  All_adjust-0.00622309 OX 4.07339 O_Y -0.034411 
W_X 3.83175 W_Y -0.0403662 A 177.888  All_adjust-0.00576129 OX 4.02362 O_Y -0.0327775 
W_X 3.78365 W_Y -0.0331165 A 177.734  All_adjust-0.00337435 OX 3.97385 O_Y -0.0311441 
W_X 3.68584 W_Y -0.023453 A 177.255  All_adjust-0.00177868 OX 3.87436 O_Y -0.0278787 
W_X 3.63612 W_Y -0.0210691 A 177.255  All_adjust-0.00336131 OX 3.82462 O_Y -0.0259651 
W_X 3.5864 W_Y -0.0186852 A 177.255  All_adjust-0.00242136 OX 3.77488 O_Y -0.0240516 
W_X 3.53573 W_Y -0.0156227 A 177.242  All_adjust-0.00179913 OX 3.72516 O_Y -0.0221389 
W_X 3.48436 W_Y -0.0120501 A 177.22  All_adjust-0.00119509 OX 3.67541 O_Y -0.0202252 
W_X 3.43464 W_Y -0.00963546 A 177.22  All_adjust-0.00115161 OX 3.62567 O_Y -0.0183116 
W_X 3.38491 W_Y -0.00722056 A 177.22  All_adjust-0.000696681 OX 3.57593 O_Y -0.0163979 
W_X 3.33562 W_Y -0.00147181 A 177.115  All_adjust0.000965739 OX 3.52617 O_Y -0.0144836 
W_X 3.28705 W_Y 0.0102124 A 176.834  All_adjust0.00387619 OX 3.47642 O_Y -0.01257 
W_X 3.23735 W_Y 0.012962 A 176.834  All_adjust0.00166945 OX 3.42668 O_Y -0.0106564 
W_X 3.18764 W_Y 0.0157116 A 177.025  All_adjust0.0027967 OX 3.37694 O_Y -0.0087427 
W_X 3.13829 W_Y 0.0196636 A 176.986  All_adjust0.00367804 OX 3.32718 O_Y -0.00699487 
W_X 3.09027 W_Y 0.0288216 A 176.802  All_adjust0.00620499 OX 3.27743 O_Y -0.00524704 
W_X 2.99125 W_Y 0.0359485 A 176.76  All_adjust0.00637008 OX 3.17793 O_Y -0.00175193 
section back liner  
W_X 2.34395 W_Y 0.0889389 A 176.63  All_adjust0.0254884 OX 3.07843 O_Y 0.00174323 
W_X 2.29426 W_Y 0.0918654 A 176.63  All_adjust0.0102429 OX 2.48147 O_Y 0.0209432 
W_X 2.19487 W_Y 0.0977182 A 176.63  All_adjust0.0158283 OX 2.38196 O_Y 0.0240847 
W_X 2.14431 W_Y 0.103112 A 176.63  All_adjust0.0162931 OX 2.33221 O_Y 0.0256555 
W_X 2.09265 W_Y 0.111664 A 176.629  All_adjust0.0183704 OX 2.28247 O_Y 0.0272258 
W_X 2.04396 W_Y 0.114727 A 176.629  All_adjust0.01726 OX 2.23379 O_Y 0.0287625 
W_X 1.99536 W_Y 0.117589 A 177.056  All_adjust0.0180803 OX 2.18513 O_Y 0.0302986 
W_X 1.94844 W_Y 0.119957 A 177.064  All_adjust0.0183329 OX 2.13812 O_Y 0.0314326 
W_X 1.90219 W_Y 0.122128 A 177.094  All_adjust0.0186506 OX 2.09164 O_Y 0.0325538 
W_X 1.8563 W_Y 0.124431 A 177.53  All_adjust0.0190439 OX 2.04568 O_Y 0.0336622 
W_X 1.81038 W_Y 0.126412 A 177.53  All_adjust0.019253 OX 1.99972 O_Y 0.0344242 
W_X 1.72079 W_Y 0.130698 A 177.52  All_adjust0.0204749 OX 1.91004 O_Y 0.0359108 
W_X 1.67625 W_Y 0.13752 A 177.567  All_adjust0.0219223 OX 1.86519 O_Y 0.0366543 
W_X 1.63261 W_Y 0.140704 A 177.884  All_adjust0.0213239 OX 1.82143 O_Y 0.0372619 
W_X 1.58942 W_Y 0.142299 A 177.884  All_adjust0.0214732 OX 1.77822 O_Y 0.037601 
W_X 1.54678 W_Y 0.143875 A 177.884  All_adjust0.0218317 OX 1.73555 O_Y 0.0379358 
W_X 1.50471 W_Y 0.151974 A 177.832  All_adjust0.0246138 OX 1.69341 O_Y 0.0382665 
W_X 1.46319 W_Y 0.157166 A 177.958  All_adjust0.0241733 OX 1.65184 O_Y 0.0385927 
W_X 1.42273 W_Y 0.158609 A 178.267  All_adjust0.0237223 OX 1.61136 O_Y 0.0388015 
W_X 1.38226 W_Y 0.159834 A 178.267  All_adjust0.0241536 OX 1.57087 O_Y 0.038792 
W_X 1.34463 W_Y 0.163804 A 178.233  All_adjust0.0254254 OX 1.53204 O_Y 0.0387829 
W_X 1.30685 W_Y 0.167461 A 178.494  All_adjust0.0256794 OX 1.49322 O_Y 0.0387738 
W_X 1.23031 W_Y 0.169473 A 178.785  All_adjust0.0256112 OX 1.41666 O_Y 0.0383679 
W_X 1.19256 W_Y 0.170274 A 179.687  All_adjust0.0255724 OX 1.3789 O_Y 0.0379765 
W_X 1.15536 W_Y 0.170477 A 179.872  All_adjust0.0255562 OX 1.34171 O_Y 0.0370049 
W_X 1.11883 W_Y 0.171497 A -179.915  All_adjust0.0259532 OX 1.30508 O_Y 0.0359294 
W_X 1.08459 W_Y 0.177237 A -179.696  All_adjust0.0278815 OX 1.27009 O_Y 0.0347626 
W_X 1.05033 W_Y 0.178626 A -179.722  All_adjust0.0266681 OX 1.23565 O_Y 0.0334245 
W_X 1.01586 W_Y 0.178459 A -179.722  All_adjust0.0266176 OX 1.20122 O_Y 0.0320865 
W_X 0.948035 W_Y 0.17813 A -179.055  All_adjust0.026654 OX 1.13344 O_Y 0.029453 
W_X 0.914671 W_Y 0.17758 A -178.758  All_adjust0.0265312 OX 1.10011 O_Y 0.0277692 
W_X 0.882038 W_Y 0.176973 A -178.406  All_adjust0.0264445 OX 1.06734 O_Y 0.0259433 
W_X 0.850581 W_Y 0.176239 A -178.11  All_adjust0.0263079 OX 1.03567 O_Y 0.0239837 
W_X 0.819219 W_Y 0.175204 A -177.843  All_adjust0.026091 OX 1.00436 O_Y 0.0218835 
W_X 0.789348 W_Y 0.174079 A -177.456  All_adjust0.0259246 OX 0.974546 O_Y 0.0197437 
W_X 0.759485 W_Y 0.172752 A -177.069  All_adjust0.0256844 OX 0.944745 O_Y 0.0174026 
W_X 0.700484 W_Y 0.169731 A -177.069  All_adjust0.0248409 OX 0.885881 O_Y 0.0123784 
W_X 0.672914 W_Y 0.164277 A -176.722  All_adjust0.0235743 OX 0.856975 O_Y 0.0099112 
W_X 0.645087 W_Y 0.161013 A -176.689  All_adjust0.0238047 OX 0.828644 O_Y 0.00736061 
W_X 0.617799 W_Y 0.159434 A -176.473  All_adjust0.0237974 OX 0.801421 O_Y 0.00490982 
W_X 0.591047 W_Y 0.157785 A -176.473  All_adjust0.0233983 OX 0.774734 O_Y 0.00240584 
W_X 0.564836 W_Y 0.15617 A -176.238  All_adjust0.0231696 OX 0.748588 O_Y -4.74498e-05 
W_X 0.539268 W_Y 0.154182 A -176.007  All_adjust0.0227796 OX 0.723002 O_Y -0.00255391 
W_X 0.51434 W_Y 0.151755 A -175.297  All_adjust0.0223397 OX 0.697953 O_Y -0.00511142 
W_X 0.489808 W_Y 0.149737 A -175.099  All_adjust0.0221703 OX 0.673498 O_Y -0.00791764 
W_X 0.466372 W_Y 0.147727 A -174.883  All_adjust0.0218382 OX 0.650139 O_Y -0.0106798 
W_X 0.443488 W_Y 0.145678 A -174.624  All_adjust0.0215207 OX 0.627333 O_Y -0.0134637 
W_X 0.42116 W_Y 0.143577 A -174.624  All_adjust0.0211961 OX 0.605084 O_Y -0.0162819 
W_X 0.398833 W_Y 0.141475 A -174.624  All_adjust0.0208851 OX 0.582836 O_Y -0.0191001 
W_X 0.357514 W_Y 0.136873 A -174.613  All_adjust0.0195945 OX 0.540506 O_Y -0.0244618 
W_X 0.338986 W_Y 0.133449 A -174.397  All_adjust0.0195637 OX 0.519339 O_Y -0.0271429 
W_X 0.319415 W_Y 0.131514 A -174.107  All_adjust0.0195368 OX 0.499815 O_Y -0.0296823 
W_X 0.300364 W_Y 0.129548 A -173.903  All_adjust0.019115 OX 0.480836 O_Y -0.0322486 
W_X 0.281862 W_Y 0.127572 A -173.724  All_adjust0.0188187 OX 0.462405 O_Y -0.0348075 
W_X 0.263929 W_Y 0.125599 A -173.545  All_adjust0.0185247 OX 0.444544 O_Y -0.0373441 
W_X 0.246003 W_Y 0.123571 A -173.366  All_adjust0.0182067 OX 0.426691 O_Y -0.0399365 
W_X 0.211229 W_Y 0.119527 A -172.959  All_adjust0.0171207 OX 0.39206 O_Y -0.0450755 
W_X 0.194947 W_Y 0.117549 A -172.75  All_adjust0.0174813 OX 0.375823 O_Y -0.0476032 
W_X 0.179915 W_Y 0.11646 A -172.772  All_adjust0.0173657 OX 0.360179 O_Y -0.0500972 
W_X 0.164946 W_Y 0.114835 A -172.539  All_adjust0.0169225 OX 0.345054 O_Y -0.0525085 
W_X 0.150301 W_Y 0.112917 A -172.539  All_adjust0.0166072 OX 0.330478 O_Y -0.0548952 
W_X 0.136741 W_Y 0.111141 A -172.539  All_adjust0.0163984 OX 0.316982 O_Y -0.057105 
W_X 0.123181 W_Y 0.109365 A -172.539  All_adjust0.0161207 OX 0.303486 O_Y -0.0593148 
W_X 0.0971465 W_Y 0.105956 A -172.539  All_adjust0.0152171 OX 0.277574 O_Y -0.0635576 
W_X 0.0846855 W_Y 0.104324 A -172.199  All_adjust0.0155297 OX 0.265172 O_Y -0.0655883 
W_X 0.0733049 W_Y 0.102765 A -172.02  All_adjust0.0151711 OX 0.253847 O_Y -0.0675116 
W_X 0.0624699 W_Y 0.101246 A -172.02  All_adjust0.0149471 OX 0.243066 O_Y -0.0693772 
W_X 0.0530975 W_Y 0.0989188 A -171.855  All_adjust-0.05 OX 0.232823 O_Y -0.0711497 
W_X 0.0474147 W_Y 0.0942274 A -171.547  All_adjust-0.05 OX 0.223672 O_Y -0.0727586 
W_X 0.0385073 W_Y 0.0925895 A -171.278  All_adjust-0.05 OX 0.214529 O_Y -0.07441 
W_X 0.021205 W_Y 0.0899351 A -171.278  All_adjust-0.05 OX 0.197318 O_Y -0.0776009 
W_X 0.0130963 W_Y 0.0886911 A -171.278  All_adjust-0.05 OX 0.189251 O_Y -0.0790963 
W_X 0.00552226 W_Y 0.0875291 A -171.278  All_adjust-0.05 OX 0.181717 O_Y -0.0804931 
W_X -0.000962913 W_Y 0.0865342 A -172.027  All_adjust-0.05 OX 0.175266 O_Y -0.0816891 
section back liner  
